creator;version;time;name;type;lat;lon;ele;time2;power;hr;cad
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739761;166.151154;13;2020-11-08T19:09:55Z;184;162;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739661;166.151175;13;2020-11-08T19:09:56Z;233;162;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739562;166.151175;13;2020-11-08T19:09:57Z;233;162;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739457;166.151175;13;2020-11-08T19:09:58Z;184;162;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739358;166.151154;13;2020-11-08T19:09:59Z;199;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739254;166.151154;13;2020-11-08T19:10:00Z;180;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739158;166.151186;13;2020-11-08T19:10:01Z;189;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739075;166.151251;13;2020-11-08T19:10:02Z;189;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739036;166.151336;13;2020-11-08T19:10:03Z;221;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739024;166.151465;13;2020-11-08T19:10:04Z;201;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739024;166.151572;13;2020-11-08T19:10:05Z;183;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73902;166.15168;13;2020-11-08T19:10:06Z;183;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738993;166.151766;13;2020-11-08T19:10:07Z;182;164;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738942;166.151873;13;2020-11-08T19:10:08Z;163;164;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738876;166.151948;13;2020-11-08T19:10:09Z;206;163;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738802;166.152012;13;2020-11-08T19:10:10Z;224;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738715;166.152077;13;2020-11-08T19:10:11Z;234;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738627;166.15212;13;2020-11-08T19:10:12Z;206;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738536;166.152184;13.2;2020-11-08T19:10:13Z;183;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738442;166.152205;13.2;2020-11-08T19:10:14Z;150;163;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738351;166.152238;13.4;2020-11-08T19:10:15Z;154;163;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738257;166.15227;13.4;2020-11-08T19:10:16Z;149;163;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738169;166.152302;13.6;2020-11-08T19:10:17Z;227;162;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73808;166.152345;13.8;2020-11-08T19:10:18Z;242;161;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737992;166.152377;13.8;2020-11-08T19:10:19Z;265;161;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737903;166.152409;14;2020-11-08T19:10:20Z;234;161;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737814;166.15242;14;2020-11-08T19:10:21Z;208;161;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737728;166.152452;14.2;2020-11-08T19:10:22Z;211;161;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737642;166.152495;14.2;2020-11-08T19:10:23Z;193;161;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737566;166.152549;14.4;2020-11-08T19:10:24Z;193;161;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737496;166.152602;14.2;2020-11-08T19:10:25Z;204;160;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737414;166.152656;14.2;2020-11-08T19:10:26Z;231;160;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737325;166.152688;14.2;2020-11-08T19:10:27Z;218;160;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737236;166.15271;14.2;2020-11-08T19:10:28Z;207;160;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737148;166.152731;14.2;2020-11-08T19:10:29Z;206;160;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737058;166.152763;14.2;2020-11-08T19:10:30Z;206;160;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736968;166.152774;14.2;2020-11-08T19:10:31Z;162;160;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736878;166.152806;14.2;2020-11-08T19:10:32Z;220;160;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736784;166.152817;14.2;2020-11-08T19:10:33Z;213;160;88
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736692;166.152849;14.2;2020-11-08T19:10:34Z;213;160;88
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736599;166.152871;14.2;2020-11-08T19:10:35Z;214;160;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736508;166.152881;14.2;2020-11-08T19:10:36Z;240;160;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736417;166.152914;14.2;2020-11-08T19:10:37Z;236;160;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736323;166.152924;14.2;2020-11-08T19:10:38Z;227;160;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736228;166.152956;14.2;2020-11-08T19:10:39Z;202;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736136;166.152989;14.2;2020-11-08T19:10:40Z;202;160;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736042;166.152999;14.2;2020-11-08T19:10:41Z;188;160;82
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.735949;166.153032;14.2;2020-11-08T19:10:42Z;163;160;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.735856;166.153053;14.2;2020-11-08T19:10:43Z;151;160;88
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.735762;166.153064;14.2;2020-11-08T19:10:44Z;151;159;88
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.735667;166.153096;14.2;2020-11-08T19:10:45Z;203;160;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.735576;166.153107;14.2;2020-11-08T19:10:46Z;183;159;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.735483;166.153139;14.2;2020-11-08T19:10:47Z;199;159;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.735393;166.15316;14.2;2020-11-08T19:10:48Z;216;159;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.735302;166.153182;14.2;2020-11-08T19:10:49Z;223;158;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73521;166.153203;14.2;2020-11-08T19:10:50Z;244;159;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.735117;166.153235;14.2;2020-11-08T19:10:51Z;236;158;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.735022;166.153246;14.2;2020-11-08T19:10:52Z;216;158;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.734925;166.153268;14.2;2020-11-08T19:10:53Z;200;159;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.734833;166.153289;14.2;2020-11-08T19:10:54Z;187;159;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73474;166.153311;14.2;2020-11-08T19:10:55Z;181;159;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.734646;166.153321;14.2;2020-11-08T19:10:56Z;165;160;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.734553;166.153321;14.2;2020-11-08T19:10:57Z;167;160;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.734461;166.153289;14;2020-11-08T19:10:58Z;159;159;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.734376;166.153246;14;2020-11-08T19:10:59Z;159;159;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.734291;166.153203;13.8;2020-11-08T19:11:00Z;155;159;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.734203;166.15316;13.6;2020-11-08T19:11:01Z;179;158;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.734109;166.153128;13.4;2020-11-08T19:11:02Z;158;159;90
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.734013;166.153107;13.2;2020-11-08T19:11:03Z;158;159;90
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.733914;166.153096;13;2020-11-08T19:11:04Z;183;159;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.733811;166.153107;13;2020-11-08T19:11:05Z;230;158;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.733712;166.153107;13;2020-11-08T19:11:06Z;230;158;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.733612;166.153128;13;2020-11-08T19:11:07Z;270;158;90
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.733513;166.153139;13.2;2020-11-08T19:11:08Z;235;158;90
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.733409;166.15316;13.2;2020-11-08T19:11:09Z;210;158;91
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.733304;166.15316;13;2020-11-08T19:11:10Z;193;158;91
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.733202;166.15316;13;2020-11-08T19:11:11Z;158;158;91
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.733097;166.153139;12.6;2020-11-08T19:11:12Z;153;159;91
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73299;166.153128;12.4;2020-11-08T19:11:13Z;153;159;91
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.732888;166.153107;12.2;2020-11-08T19:11:14Z;182;159;91
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.732777;166.153096;12.2;2020-11-08T19:11:15Z;249;159;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.732671;166.153096;12.2;2020-11-08T19:11:16Z;253;159;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.732564;166.153107;12.6;2020-11-08T19:11:17Z;236;159;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.732456;166.153107;13;2020-11-08T19:11:18Z;236;159;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.732356;166.153128;13;2020-11-08T19:11:19Z;228;159;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.732255;166.153128;13.2;2020-11-08T19:11:20Z;228;159;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.732156;166.153107;13;2020-11-08T19:11:21Z;228;159;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.732054;166.153139;13;2020-11-08T19:11:22Z;228;159;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.731964;166.153182;13;2020-11-08T19:11:23Z;251;160;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.731877;166.153235;13;2020-11-08T19:11:24Z;248;160;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.731793;166.153311;13;2020-11-08T19:11:25Z;201;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.731711;166.153375;13;2020-11-08T19:11:26Z;194;160;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.731621;166.153429;13;2020-11-08T19:11:27Z;194;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73153;166.153482;13;2020-11-08T19:11:28Z;212;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.731438;166.153525;13;2020-11-08T19:11:29Z;211;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.731349;166.153568;13;2020-11-08T19:11:30Z;225;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.731263;166.153632;13;2020-11-08T19:11:31Z;203;162;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.731178;166.153708;13;2020-11-08T19:11:32Z;203;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.731095;166.153772;13;2020-11-08T19:11:33Z;195;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.731009;166.153826;13;2020-11-08T19:11:34Z;197;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.730921;166.153901;13;2020-11-08T19:11:35Z;205;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73083;166.153954;13;2020-11-08T19:11:36Z;210;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.730738;166.154008;13;2020-11-08T19:11:37Z;210;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.730645;166.154062;13;2020-11-08T19:11:38Z;215;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.730553;166.154104;13.2;2020-11-08T19:11:39Z;195;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.730459;166.154169;13.2;2020-11-08T19:11:40Z;181;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73036;166.15419;13.2;2020-11-08T19:11:41Z;181;160;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.730264;166.154244;13.2;2020-11-08T19:11:42Z;190;160;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73017;166.154287;13.2;2020-11-08T19:11:43Z;219;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.730071;166.154319;13.4;2020-11-08T19:11:44Z;211;160;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729971;166.15433;13.4;2020-11-08T19:11:45Z;199;160;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729871;166.154351;13.6;2020-11-08T19:11:46Z;199;160;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729769;166.154362;13.6;2020-11-08T19:11:47Z;147;160;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.72967;166.154351;13.8;2020-11-08T19:11:48Z;172;160;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729577;166.15433;14;2020-11-08T19:11:49Z;150;159;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729484;166.154298;14.2;2020-11-08T19:11:50Z;156;159;82
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729401;166.154255;14.4;2020-11-08T19:11:51Z;179;159;82
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729324;166.154212;14.6;2020-11-08T19:11:52Z;182;159;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729252;166.154147;14.6;2020-11-08T19:11:53Z;199;158;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729195;166.154072;14.6;2020-11-08T19:11:54Z;221;158;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729152;166.153997;14.6;2020-11-08T19:11:55Z;214;157;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729112;166.153901;14.6;2020-11-08T19:11:56Z;208;157;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.729055;166.153826;14.6;2020-11-08T19:11:57Z;184;157;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728978;166.153783;14.6;2020-11-08T19:11:58Z;191;157;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728892;166.153772;14.8;2020-11-08T19:11:59Z;236;157;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728809;166.15375;15.2;2020-11-08T19:12:00Z;236;157;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728724;166.15375;15.4;2020-11-08T19:12:01Z;214;157;82
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728646;166.15375;15.6;2020-11-08T19:12:02Z;231;157;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728567;166.15375;16;2020-11-08T19:12:03Z;232;157;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728493;166.15375;16.2;2020-11-08T19:12:04Z;232;156;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728422;166.15375;16.4;2020-11-08T19:12:05Z;148;157;75
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.72835;166.153772;16.6;2020-11-08T19:12:06Z;241;156;60
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728278;166.153772;16.6;2020-11-08T19:12:07Z;391;156;56
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728204;166.153783;16.6;2020-11-08T19:12:08Z;380;157;58
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728125;166.153793;16.6;2020-11-08T19:12:09Z;380;157;58
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.728047;166.153826;16.6;2020-11-08T19:12:10Z;330;158;60
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.727966;166.153858;16.2;2020-11-08T19:12:11Z;330;158;60
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.727887;166.153901;16;2020-11-08T19:12:12Z;303;159;61
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.727803;166.153954;15.6;2020-11-08T19:12:13Z;278;159;61
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.727716;166.154008;15;2020-11-08T19:12:14Z;278;160;61
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.727622;166.154062;14.6;2020-11-08T19:12:15Z;273;161;62
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.727521;166.154104;14.2;2020-11-08T19:12:16Z;218;162;63
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.727414;166.154115;13.8;2020-11-08T19:12:17Z;163;162;63
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.727303;166.154115;13.4;2020-11-08T19:12:18Z;182;162;63
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.727194;166.154083;13.4;2020-11-08T19:12:19Z;182;163;63
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.727092;166.15404;13.4;2020-11-08T19:12:20Z;140;163;63
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.72699;166.153997;13.4;2020-11-08T19:12:21Z;167;164;62
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.726895;166.153922;13.4;2020-11-08T19:12:22Z;163;164;62
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.726805;166.153858;13.4;2020-11-08T19:12:23Z;226;165;62
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.726714;166.153793;13.6;2020-11-08T19:12:24Z;226;165;62
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.726628;166.15374;13.6;2020-11-08T19:12:25Z;273;165;76
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.726541;166.153675;13.8;2020-11-08T19:12:26Z;229;165;76
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.726455;166.1536;13.8;2020-11-08T19:12:27Z;247;165;76
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.72637;166.153536;14;2020-11-08T19:12:28Z;204;164;76
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.726289;166.153482;14.2;2020-11-08T19:12:29Z;204;164;76
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.726212;166.153396;14.4;2020-11-08T19:12:30Z;182;164;75
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.726137;166.153321;14.6;2020-11-08T19:12:31Z;209;164;75
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.726062;166.153268;14.6;2020-11-08T19:12:32Z;232;164;75
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.725986;166.153203;14.8;2020-11-08T19:12:33Z;225;164;74
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.725905;166.153139;14.8;2020-11-08T19:12:34Z;225;163;74
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.725823;166.153096;14.8;2020-11-08T19:12:35Z;238;163;74
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.725737;166.153032;14.8;2020-11-08T19:12:36Z;242;163;74
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.725648;166.152999;14.8;2020-11-08T19:12:37Z;202;163;74
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.725558;166.152956;14.6;2020-11-08T19:12:38Z;238;162;75
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.725468;166.152914;14.6;2020-11-08T19:12:39Z;222;162;75
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.725381;166.152871;14.4;2020-11-08T19:12:40Z;221;162;75
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.725287;166.152817;14.2;2020-11-08T19:12:41Z;225;162;76
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.725193;166.152774;14;2020-11-08T19:12:42Z;204;162;76
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.725096;166.152742;13.6;2020-11-08T19:12:43Z;203;162;76
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.724996;166.152699;13.2;2020-11-08T19:12:44Z;203;162;76
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.724889;166.152667;13;2020-11-08T19:12:45Z;139;162;76
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.724781;166.152656;12.8;2020-11-08T19:12:46Z;156;162;76
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.724673;166.152624;12.4;2020-11-08T19:12:47Z;162;162;78
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.724568;166.152602;12.2;2020-11-08T19:12:48Z;145;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.724459;166.152581;12.2;2020-11-08T19:12:49Z;145;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.724355;166.15256;12;2020-11-08T19:12:50Z;179;161;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.724247;166.152517;12;2020-11-08T19:12:51Z;186;160;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.724148;166.152484;12;2020-11-08T19:12:52Z;200;159;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.724052;166.152442;12.2;2020-11-08T19:12:53Z;226;159;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.723954;166.152399;12.4;2020-11-08T19:12:54Z;226;159;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.72386;166.152334;12.8;2020-11-08T19:12:55Z;217;159;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.72377;166.152291;13.2;2020-11-08T19:12:56Z;223;159;85
